Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Licensed,official_video,Artist_Length,Album_Length,Title_Length,Description_Length
album,0.589,0.424,4.0,-12.006,0.0359,0.844,0.00381,0.169,0.561,119.823,396467.0,93278050.0,1.0,1.0,6,54,62,774
album,0.501,0.371,7.0,-11.093,0.0291,0.891,0.000114,0.101,0.286,129.871,275093.0,20548840.0,1.0,1.0,6,42,43,339
album,0.768,0.561,7.0,-9.388,0.0374,0.202,0.0,0.0986,0.449,97.016,318267.0,18408430.0,1.0,1.0,6,45,41,713
album,0.752,0.595,10.0,-8.919,0.0332,0.232,0.000133,0.0442,0.681,115.509,324127.0,1892980.0,1.0,1.0,6,25,88,873
album,0.634,0.657,9.0,-7.381,0.074,0.185,4.63e-05,0.34,0.493,97.97,371517.0,2085812.0,1.0,1.0,6,6,99,438
single,0.834,0.826,10.0,-4.406,0.0912,0.0988,5.22e-05,0.128,0.7,104.919,345480.0,11527698.0,1.0,1.0,6,44,86,1616
single,0.776,0.763,10.0,-15.52,0.0738,0.35,0.00844,0.108,0.776,113.535,312512.0,289949.0,0.0,0.0,6,43,68,784
single,0.538,0.421,7.0,-11.103,0.0318,0.207,4.99e-06,0.121,0.194,87.073,299353.0,2034435.0,1.0,1.0,6,44,16,156
album,0.737,0.702,4.0,-6.53,0.178,0.149,0.0,0.0855,0.604,90.097,342280.0,16191026.0,1.0,1.0,6,23,64,654
album,0.292,0.565,0.0,-7.204,0.0335,0.423,0.0,0.566,0.173,136.286,239816.0,26800151.0,1.0,1.0,12,40,56,1074
album,0.453,0.524,2.0,-6.213,0.0362,0.411,0.0,0.888,0.179,139.905,343052.0,46510869.0,1.0,1.0,12,27,56,1184
album,0.492,0.655,4.0,-6.253,0.038,0.569,0.0,0.168,0.42,124.047,307250.0,4425050.0,1.0,1.0,12,12,50,1766
album,0.411,0.581,3.0,-10.713,0.0586,0.0829,0.0,0.0994,0.183,143.469,358558.0,8859239.0,1.0,1.0,12,12,26,1176
album,0.34,0.592,8.0,-4.87,0.0319,0.315,0.0,0.416,0.255,135.899,284862.0,191360.0,1.0,1.0,12,5,63,4353
album,0.398,0.754,7.0,-7.67,0.0541,0.00439,0.0,0.237,0.111,133.991,389820.0,10976033.0,1.0,1.0,12,12,42,1326
album,0.505,0.522,6.0,-7.366,0.0256,0.532,0.0,0.0963,0.389,139.992,295360.0,40565990.0,1.0,1.0,12,5,28,1602
single,0.453,0.431,5.0,-9.893,0.0322,0.858,2.94e-06,0.125,0.414,70.995,329587.0,11487362.0,1.0,1.0,12,34,65,3274
single,0.639,0.662,2.0,-5.923,0.0564,0.725,1.52e-05,0.208,0.401,90.054,289267.0,500367.0,1.0,1.0,12,62,77,2408
album,0.649,0.434,9.0,-6.669,0.0317,0.452,0.0,0.0818,0.264,121.954,208608.0,4024308.0,0.0,0.0,12,11,28,324
album,0.817,0.451,0.0,-8.671,0.0376,0.488,0.0,0.196,0.917,146.451,172907.0,55581445.0,1.0,1.0,14,46,42,868
album,0.617,0.749,7.0,-5.059,0.0487,0.194,0.000855,0.0725,0.513,118.366,157667.0,351424.0,0.0,0.0,14,39,60,749
album,0.704,0.589,2.0,-9.083,0.0303,0.427,0.0,0.296,0.834,120.196,136973.0,5684213.0,1.0,1.0,14,46,27,666
album,0.713,0.76,2.0,-4.19,0.112,0.788,0.0,0.298,0.75,122.267,171240.0,1624331.0,1.0,1.0,14,17,27,379
album,0.731,0.176,0.0,-12.733,0.0424,0.893,9.53e-06,0.132,0.802,110.093,96067.0,299276.0,1.0,1.0,14,14,30,538
album,0.604,0.573,0.0,-8.46,0.0277,0.7,0.0,0.139,0.616,133.668,166173.0,421166.0,0.0,0.0,14,46,34,846
album,0.619,0.431,2.0,-10.562,0.0465,0.56,0.0,0.0594,0.909,153.109,129320.0,6407804.0,0.0,0.0,14,46,46,1
album,0.511,0.423,2.0,-9.19,0.0289,0.592,0.000204,0.102,0.523,115.215,143173.0,254677.0,0.0,0.0,14,26,54,749
album,0.713,0.512,4.0,-13.067,0.0274,0.421,6.59e-05,0.11,0.696,111.799,260493.0,1509717.0,1.0,1.0,14,14,31,737
album,0.564,0.445,5.0,-11.088,0.0405,0.669,6.44e-06,0.091,0.883,174.513,180667.0,2521.0,0.0,0.0,14,14,54,749
album,0.749,0.475,3.0,-5.58,0.0703,0.0507,0.0,0.29,0.309,74.968,284960.0,3965273.0,0.0,0.0,18,12,60,4045
album,0.774,0.622,7.0,-5.542,0.186,0.0331,0.0,0.0722,0.321,162.039,284400.0,238594.0,0.0,0.0,18,12,39,82
album,0.809,0.577,7.0,-5.114,0.0346,0.0323,2.72e-06,0.149,0.379,85.0,253933.0,6198834.0,1.0,1.0,18,12,16,316
album,0.697,0.706,2.0,-5.672,0.0248,0.061,0.0,0.2,0.385,92.065,284440.0,8495410.0,1.0,1.0,18,12,11,187
album,0.799,0.617,1.0,-8.853,0.189,0.0446,0.0,0.068,0.608,131.975,290693.0,5490152.0,1.0,1.0,18,12,10,186
album,0.846,0.666,0.0,-6.675,0.179,0.000344,0.000862,0.148,0.128,96.086,275107.0,45396.0,0.0,0.0,18,30,42,187
album,0.842,0.615,1.0,-4.445,0.146,0.0448,9.16e-06,0.117,0.669,144.748,344960.0,3965273.0,0.0,0.0,18,18,60,4045
album,0.751,0.681,9.0,-6.105,0.109,0.106,0.000108,0.374,0.0648,92.871,268200.0,148527.0,0.0,0.0,18,18,55,136
album,0.771,0.496,11.0,-7.357,0.0278,0.0631,3.74e-06,0.141,0.424,86.773,290893.0,1760031.0,1.0,1.0,18,12,23,199
album,0.637,0.607,0.0,-5.783,0.0484,0.343,3.62e-05,0.282,0.291,82.142,322733.0,11126387.0,1.0,1.0,18,12,28,204
album,0.51,0.917,4.0,-4.806,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440.0,165660.0,0.0,0.0,9,6,37,58
album,0.521,0.895,7.0,-5.242,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,322340.0,294820856.0,1.0,1.0,9,9,40,622
album,0.64,0.922,9.0,-6.283,0.0385,0.00369,0.055,0.332,0.716,125.105,234227.0,484354563.0,1.0,1.0,9,9,36,763
album,0.63,0.823,6.0,-4.857,0.0496,0.0205,0.00458,0.0377,0.565,117.048,218593.0,51665105.0,1.0,1.0,9,4,41,3308
album,0.447,0.901,2.0,-5.397,0.0491,0.000415,0.000103,0.225,0.334,86.01,205589.0,9635139.0,1.0,1.0,9,4,17,1220
album,0.681,0.912,0.0,-4.159,0.0912,0.000757,0.00136,0.359,0.479,125.031,231603.0,65241757.0,1.0,1.0,9,9,38,1944
album,0.639,0.86,11.0,-4.27,0.069,0.000306,0.00549,0.0507,0.328,112.025,224801.0,32487369.0,1.0,1.0,9,4,34,3316
album,0.637,0.658,2.0,-5.775,0.0291,0.00918,0.00229,0.295,0.328,96.072,264267.0,146922641.0,1.0,1.0,9,9,34,906
album,0.652,0.894,0.0,-5.145,0.0409,0.00404,0.00381,0.124,0.76,132.03,277397.0,242422.0,0.0,0.0,9,9,32,749
album,0.648,0.896,2.0,-4.254,0.041,0.00138,0.000819,0.0879,0.468,128.115,217107.0,289463695.0,1.0,1.0,9,6,37,985
album,0.563,0.865,5.0,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271,209413.0,810347487.0,1.0,1.0,5,32,42,851
album,0.933,0.528,5.0,-6.472,0.162,0.112,0.329,0.163,0.756,109.975,214653.0,568678121.0,1.0,1.0,5,36,51,876
album,0.392,0.402,0.0,-9.961,0.0536,0.288,0.0,0.243,0.228,143.883,354320.0,1575428757.0,1.0,1.0,5,48,53,2890
album,0.671,0.711,2.0,-7.813,0.0478,0.422,0.0,0.104,0.466,113.809,248440.0,218279630.0,1.0,1.0,5,37,39,854
album,0.693,0.497,2.0,-7.316,0.119,0.679,0.0,0.258,0.473,81.308,122067.0,918247.0,0.0,0.0,5,45,56,830
album,0.599,0.762,0.0,-6.887,0.0423,0.714,4.43e-06,0.35,0.715,76.961,163373.0,192579813.0,1.0,1.0,5,36,55,918
album,0.795,0.433,4.0,-8.927,0.0324,0.0853,0.000284,0.0762,0.6,108.947,258013.0,536167203.0,1.0,1.0,5,37,45,877
album,0.535,0.65,10.0,-6.328,0.0554,0.379,0.0,0.14,0.61,117.188,179600.0,259389082.0,1.0,1.0,5,46,44,936
album,0.268,0.459,7.0,-6.948,0.0346,0.378,0.0,0.119,0.172,64.223,179200.0,256806100.0,1.0,1.0,5,45,45,852
album,0.744,0.502,5.0,-7.705,0.0359,0.179,0.000172,0.19,0.655,112.345,348227.0,290456631.0,1.0,1.0,5,37,36,891
album,0.669,0.832,0.0,-5.721,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547.0,1632584281.0,1.0,1.0,17,43,79,1170
album,0.967,0.583,7.0,-5.562,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733.0,266114452.0,1.0,1.0,17,20,59,1455
album,0.574,0.512,5.0,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899,484147.0,1102839661.0,1.0,1.0,17,37,44,1323
album,0.892,0.714,4.0,-6.055,0.141,0.201,0.000234,0.0521,0.817,100.972,267267.0,173156020.0,1.0,1.0,17,9,51,964
album,0.624,0.654,8.0,-6.582,0.183,0.577,0.0,0.104,0.564,73.898,288333.0,460641103.0,1.0,1.0,17,9,51,1059
album,0.81,0.733,9.0,-6.338,0.0444,0.276,6.73e-06,0.288,0.9,125.975,229283.0,26642126.0,1.0,1.0,17,23,85,1495
album,0.771,0.68,11.0,-5.881,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160.0,84573716.0,1.0,1.0,17,35,80,783
album,0.687,0.723,7.0,-4.751,0.0709,0.122,0.00102,0.573,0.432,76.0,448573.0,435957859.0,1.0,1.0,17,20,48,1105
album,0.775,0.719,7.0,-6.212,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,246027.0,343329573.0,1.0,1.0,17,6,77,943
album,0.707,0.632,10.0,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,278893.0,401909529.0,1.0,1.0,17,16,70,1108
album,0.393,0.858,4.0,-2.868,0.0729,0.00359,0.0,0.102,0.56,176.042,228360.0,425171944.0,1.0,1.0,12,31,41,764
album,0.459,0.891,10.0,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,203507.0,174862660.0,1.0,1.0,12,16,54,611
album,0.494,0.842,7.0,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011,229093.0,131768464.0,1.0,1.0,12,24,37,100
album,0.622,0.961,11.0,-3.198,0.154,0.00523,0.0,0.0854,0.449,114.452,180267.0,148111000.0,1.0,1.0,12,24,27,124
single,0.42,0.898,4.0,-5.51,0.0947,0.00105,0.000452,0.301,0.226,157.876,279737.0,1533999.0,1.0,1.0,12,24,56,4887
album,0.616,0.868,2.0,-3.606,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,189387.0,307361182.0,1.0,1.0,12,31,44,816
single,0.661,0.723,5.0,-6.976,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805.0,34352258.0,0.0,1.0,12,62,90,2201
album,0.558,0.924,9.0,-4.341,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827.0,196216496.0,1.0,1.0,12,18,82,993
single,0.449,0.932,9.0,-5.314,0.101,0.000219,7.96e-05,0.106,0.424,158.031,247320.0,1533999.0,1.0,1.0,12,24,56,4887
album,0.435,0.887,9.0,-4.07,0.0636,0.000747,0.0,0.0327,0.408,199.935,212040.0,96613897.0,1.0,1.0,12,16,75,627
single,0.561,0.965,7.0,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238.0,109497333.0,1.0,1.0,12,15,66,3856
single,0.601,0.713,4.0,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,169756.0,19985196.0,1.0,1.0,12,22,90,1962
album,0.831,0.868,11.0,-5.282,0.0325,0.176,0.0,0.184,0.483,131.971,194438.0,144696508.0,1.0,1.0,12,9,79,553
album,0.604,0.788,0.0,-3.673,0.103,0.0678,0.153,0.127,0.301,126.06,245040.0,1659258469.0,1.0,1.0,12,24,48,581
single,0.621,0.989,10.0,-4.225,0.0434,0.015,0.357,0.184,0.0348,126.002,158095.0,17640675.0,1.0,1.0,12,33,42,648
album,0.626,0.864,8.0,-3.12,0.0378,0.0682,0.0,0.087,0.555,123.833,161387.0,31405552.0,1.0,1.0,12,26,52,1898
single,0.595,0.784,1.0,-4.878,0.102,0.216,0.0,0.0608,0.479,124.111,183726.0,49458293.0,1.0,1.0,12,50,78,4970
album,0.561,0.87,8.0,-6.103,0.343,0.0015,2.82e-06,0.246,0.498,129.98,210093.0,493000042.0,0.0,1.0,12,17,55,290
album,0.813,0.627,11.0,-5.018,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853.0,218805079.0,1.0,1.0,12,17,53,769
single,0.707,0.43,7.0,-6.794,0.0306,0.786,0.0,0.119,0.771,119.104,138024.0,283056.0,1.0,1.0,12,26,67,1391
album,0.939,0.742,5.0,-5.171,0.0467,0.321,0.0,0.107,0.924,118.978,212360.0,998832484.0,1.0,1.0,4,9,51,979
album,0.634,0.526,5.0,-7.881,0.0333,0.339,0.0,0.257,0.623,90.087,235800.0,901283547.0,1.0,1.0,4,22,36,919
album,0.798,0.443,2.0,-6.062,0.0403,0.244,0.0,0.326,0.354,125.232,293053.0,523253468.0,1.0,1.0,4,9,42,881
album,0.866,0.454,0.0,-9.383,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067.0,383723688.0,1.0,1.0,4,9,38,935
album,0.742,0.879,0.0,-4.274,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946,227091.0,201142645.0,1.0,1.0,4,6,65,1099
album,0.832,0.87,8.0,-4.2,0.167,0.267,0.0,0.412,0.566,138.003,240747.0,781002857.0,1.0,1.0,4,7,44,979
album,0.665,0.73,11.0,-7.524,0.106,0.0808,3.84e-05,0.0661,0.718,173.839,231013.0,379388.0,0.0,0.0,4,7,18,122
album,0.833,0.568,7.0,-4.312,0.0847,0.0262,0.0,0.11,0.369,89.958,235067.0,188212288.0,1.0,1.0,4,22,52,397
album,0.875,0.69,10.0,-5.905,0.13,0.0362,3.81e-06,0.729,0.668,104.844,238493.0,51305314.0,1.0,1.0,4,7,29,891
album,0.716,0.698,7.0,-6.456,0.239,0.102,0.0,0.0728,0.569,176.012,295747.0,382592398.0,1.0,1.0,4,28,51,895
album,0.817,0.714,4.0,-7.501,0.141,0.184,0.000132,0.042,0.714,94.001,204600.0,139072268.0,0.0,1.0,8,12,32,3129
album,0.4,0.915,0.0,-4.89,0.28,0.0846,0.0,0.0503,0.878,88.917,198773.0,97277085.0,0.0,0.0,8,16,33,149
album,0.887,0.701,4.0,-5.892,0.0873,0.106,0.00948,0.0466,0.965,110.002,315293.0,422346142.0,1.0,1.0,8,13,46,277
album,0.801,0.839,1.0,-3.267,0.24,0.0206,7.65e-05,0.0946,0.792,170.011,229027.0,127120546.0,0.0,0.0,8,13,41,134
album,0.788,0.873,7.0,-2.322,0.117,0.00607,0.00052,0.0908,0.703,91.981,193613.0,52819.0,0.0,0.0,8,15,31,749
album,0.73,0.863,1.0,-5.082,0.154,0.0373,0.0,0.491,0.818,170.014,237973.0,9554579.0,0.0,0.0,8,16,44,4619
album,0.831,0.818,2.0,-7.827,0.0825,0.0242,0.000336,0.0892,0.807,95.023,212413.0,5354261.0,0.0,0.0,8,12,47,749
album,0.785,0.881,8.0,-4.205,0.0505,0.212,0.0,0.753,0.729,113.999,239493.0,452974132.0,1.0,1.0,8,4,23,226
album,0.772,0.83,7.0,-5.019,0.0599,0.016,0.0,0.0843,0.697,94.011,194200.0,38138548.0,1.0,1.0,8,23,77,3124
album,0.553,0.879,5.0,-4.519,0.361,0.425,0.0,0.292,0.757,86.657,305667.0,85654604.0,0.0,0.0,8,14,37,65
album,0.684,0.607,11.0,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,195373.0,112277699.0,1.0,1.0,6,17,36,1055
album,0.372,0.239,6.0,-11.314,0.0296,0.856,0.000175,0.168,0.127,113.451,102813.0,9058608.0,1.0,1.0,6,17,57,976
album,0.776,0.603,5.0,-5.696,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,295920.0,66626344.0,1.0,1.0,6,17,55,1177
album,0.674,0.506,6.0,-10.532,0.0434,0.173,0.0,0.0866,0.183,145.965,259333.0,218178681.0,1.0,1.0,6,13,53,1473
album,0.625,0.576,11.0,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147.0,171025904.0,1.0,1.0,6,18,31,950
album,0.461,0.653,6.0,-8.617,0.327,0.158,0.0,0.197,0.588,81.628,322000.0,56455736.0,1.0,1.0,6,13,73,1245
single,0.529,0.894,2.0,-3.599,0.0412,0.308,5.38e-06,0.254,0.543,108.024,253347.0,2849515.0,1.0,1.0,6,11,51,260
album,0.638,0.875,2.0,-6.222,0.0413,0.0239,0.0149,0.119,0.251,121.035,199091.0,7955002.0,0.0,1.0,6,5,60,1985
album,0.689,0.505,0.0,-6.389,0.0933,0.158,0.0,0.138,0.312,99.017,217293.0,109259730.0,1.0,1.0,6,12,51,244
album,0.379,0.608,0.0,-7.011,0.134,0.00311,0.000614,0.248,0.241,81.822,272987.0,142290084.0,1.0,1.0,6,18,52,1225
single,0.749,0.781,1.0,-3.265,0.0578,0.392,2.12e-06,0.086,0.606,125.09,180320.0,50381801.0,1.0,1.0,5,17,55,692
album,0.772,0.907,3.0,-2.438,0.124,0.136,0.0,0.334,0.783,119.973,177467.0,132108378.0,1.0,1.0,5,11,26,694
album,0.808,0.903,9.0,-2.179,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053.0,346384506.0,1.0,1.0,5,23,21,710
single,0.697,0.874,5.0,-2.15,0.0449,0.0122,0.0,0.627,0.775,132.018,213880.0,565262008.0,1.0,1.0,5,9,17,626
album,0.574,0.909,8.0,-1.573,0.0658,0.0987,0.0,0.264,0.569,169.966,208240.0,697538531.0,1.0,1.0,5,13,25,543
album,0.657,0.88,10.0,-3.672,0.102,0.121,0.0,0.463,0.769,150.084,205493.0,477671640.0,1.0,1.0,5,14,27,568
single,0.702,0.692,10.0,-5.405,0.0539,0.0542,0.0,0.0877,0.419,144.896,204168.0,25161087.0,1.0,1.0,5,10,58,591
album,0.708,0.959,1.0,-1.338,0.0604,0.0296,0.00188,0.107,0.644,128.981,206867.0,459290870.0,1.0,1.0,5,12,24,642
single,0.688,0.909,8.0,-1.992,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,210573.0,261953361.0,1.0,1.0,5,13,24,663
album,0.786,0.858,11.0,-3.74,0.0675,0.0487,0.0,0.126,0.649,112.999,194600.0,138040342.0,1.0,1.0,5,23,21,677
album,0.62,0.574,5.0,-7.788,0.0479,0.569,0.0,0.19,0.357,100.023,250173.0,437707104.0,1.0,1.0,5,9,64,817
album,0.694,0.759,10.0,-5.667,0.398,0.137,0.0,0.167,0.77,140.055,245387.0,94198880.0,1.0,1.0,5,31,44,219
compilation,0.737,0.854,3.0,-6.414,0.221,0.0475,0.0,0.0905,0.65,150.621,166080.0,173626.0,0.0,0.0,5,47,45,104
single,0.719,0.861,9.0,-3.245,0.177,0.0679,0.0,0.185,0.581,131.966,178182.0,273583.0,1.0,1.0,5,25,50,2784
album,0.667,0.741,1.0,-4.099,0.0378,0.0425,0.0,0.0761,0.422,149.908,204747.0,61060332.0,1.0,1.0,5,18,28,259
album,0.769,0.829,0.0,-5.228,0.0661,0.00948,6.65e-05,0.301,0.648,159.943,100291.0,8942.0,0.0,0.0,5,11,29,75
album,0.824,0.584,10.0,-7.098,0.221,0.0718,0.0,0.106,0.219,139.965,188600.0,50118552.0,0.0,0.0,5,18,32,477
album,0.712,0.891,2.0,-6.457,0.24,0.0557,0.0,0.134,0.799,170.13,225920.0,34999581.0,0.0,0.0,5,31,37,541
album,0.885,0.94,1.0,-5.908,0.0913,0.161,0.0,0.0675,0.773,110.005,162347.0,53636.0,0.0,0.0,5,9,31,366
album,0.597,0.856,10.0,-7.089,0.0431,0.209,0.0159,0.278,0.771,131.95,167320.0,34431603.0,0.0,0.0,5,23,37,738
album,0.446,0.764,10.0,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,223840.0,152555217.0,1.0,1.0,10,14,47,2137
album,0.766,0.725,9.0,-4.991,0.0369,0.0107,8.23e-05,0.0237,0.741,100.008,237667.0,17704545.0,1.0,1.0,10,16,28,192
album,0.617,0.922,11.0,-3.474,0.0744,0.000247,0.388,0.363,0.6,132.059,212347.0,22112114.0,1.0,1.0,10,10,51,1734
album,0.518,0.797,6.0,-5.153,0.0309,0.000681,0.0,0.107,0.293,132.918,238173.0,196582813.0,1.0,1.0,10,21,38,1584
album,0.455,0.858,11.0,-5.659,0.0391,0.000616,0.000247,0.226,0.597,163.118,207467.0,27383182.0,1.0,1.0,10,13,37,2176
album,0.441,0.815,3.0,-4.088,0.0276,0.000731,0.0,0.414,0.522,164.007,219320.0,186068653.0,0.0,1.0,10,21,22,355
album,0.616,0.91,0.0,-3.004,0.0386,0.0459,0.0,0.343,0.693,144.072,252040.0,272556735.0,1.0,1.0,10,39,38,3418
album,0.515,0.876,8.0,-3.756,0.0292,0.000932,0.000166,0.136,0.385,145.916,258920.0,69557395.0,1.0,1.0,10,21,40,2661
album,0.485,0.911,3.0,-5.749,0.0355,8.67e-05,0.0,0.092,0.568,89.956,249067.0,104909097.0,1.0,1.0,10,10,56,2180
album,0.572,0.961,7.0,-3.089,0.0625,0.000734,0.021,0.207,0.818,76.998,186600.0,452037.0,0.0,0.0,10,39,34,228
album,0.486,0.766,8.0,-5.821,0.0938,0.0282,0.0,0.123,0.417,154.992,273500.0,46284905.0,1.0,1.0,2,6,32,3298
album,0.831,0.721,11.0,-5.447,0.164,0.277,0.0,0.0403,0.443,124.007,175329.0,14483104.0,1.0,1.0,2,6,49,2030
album,0.507,0.706,8.0,-6.395,0.173,0.459,2.37e-06,0.163,0.403,92.828,196508.0,3467970.0,1.0,1.0,2,6,34,139
album,0.786,0.583,11.0,-7.471,0.0371,0.168,0.000118,0.0828,0.674,114.487,166021.0,318724.0,0.0,0.0,2,6,26,3713
album,0.677,0.477,9.0,-8.237,0.208,0.0773,0.0,0.396,0.384,78.896,114026.0,1841017.0,1.0,1.0,2,6,11,116
album,0.476,0.7,0.0,-5.569,0.276,0.429,0.0,0.157,0.625,85.114,233688.0,2726569.0,1.0,1.0,2,6,22,127
album,0.756,0.692,8.0,-4.434,0.122,0.103,0.0,0.283,0.553,115.067,186186.0,1683589.0,1.0,1.0,2,6,20,125
album,0.695,0.735,1.0,-6.352,0.0473,0.0189,7.8e-05,0.213,0.366,109.999,226190.0,1910843.0,1.0,1.0,2,6,35,582
album,0.727,0.619,4.0,-8.399,0.0808,0.599,0.0,0.0801,0.549,94.001,193964.0,2050047.0,1.0,1.0,2,6,31,579
album,0.766,0.26,4.0,-11.19,0.0558,0.674,2.47e-06,0.13,0.305,124.838,162296.0,5186.0,0.0,0.0,2,6,92,2734
album,0.509,0.812,8.0,-5.439,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,229640.0,44715349.0,1.0,1.0,14,14,53,901
album,0.562,0.939,0.0,-4.282,0.0475,0.046,0.0,0.112,0.684,116.044,221947.0,450948690.0,1.0,1.0,14,25,66,1419
album,0.495,0.896,11.0,-2.381,0.0331,0.005,0.0,0.353,0.462,146.04,242645.0,12091060.0,1.0,1.0,14,30,99,2139
album,0.583,0.584,5.0,-5.362,0.0314,0.254,0.0,0.123,0.136,140.039,219493.0,496526407.0,1.0,1.0,14,9,39,1463
album,0.662,0.741,0.0,-5.406,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960.0,112216511.0,1.0,1.0,14,9,42,694
single,0.361,0.461,7.0,-6.435,0.0599,0.233,0.0,0.0971,0.183,162.0,254725.0,5065116.0,1.0,1.0,14,17,51,528
album,0.526,0.882,9.0,-4.006,0.0509,0.0014,0.0,0.144,0.424,144.982,211493.0,90399613.0,1.0,1.0,14,17,47,1363
single,0.48,0.768,3.0,-4.158,0.0576,0.00779,0.0,0.137,0.36,162.085,125189.0,302409.0,1.0,1.0,14,17,58,535
album,0.437,0.802,2.0,-5.063,0.111,0.0168,0.0,0.086,0.704,178.137,225688.0,1327171.0,1.0,1.0,14,30,78,2386
album,0.446,0.701,9.0,-4.179,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000.0,119986367.0,1.0,1.0,14,9,34,1489
single,0.833,0.678,9.0,-3.711,0.141,0.464,0.0,0.107,0.576,109.969,171273.0,32877136.0,1.0,1.0,7,7,67,3523
single,0.716,0.803,10.0,-5.14,0.0445,0.03,0.0,0.0817,0.325,124.961,230400.0,327821511.0,1.0,1.0,7,5,67,4935
single,0.753,0.594,3.0,-6.948,0.307,0.536,0.00038,0.304,0.478,189.909,328421.0,19100745.0,0.0,1.0,7,3,66,3217
album,0.77,0.824,1.0,-6.491,0.0851,0.485,0.0,0.318,0.49,172.006,178605.0,328961706.0,1.0,1.0,7,52,96,2631
compilation,0.829,0.654,5.0,-6.26,0.0685,0.0942,5.01e-06,0.2,0.335,98.012,186122.0,360629232.0,1.0,1.0,7,53,100,3276
single,0.788,0.87,9.0,-5.217,0.177,0.123,1.43e-05,0.0692,0.884,109.974,182739.0,356807355.0,1.0,1.0,7,31,79,4111
album,0.721,0.65,0.0,-6.95,0.135,0.0115,0.00014,0.34,0.392,130.487,179658.0,326410138.0,1.0,1.0,7,45,92,2121
compilation,0.801,0.856,0.0,-4.233,0.065,0.0984,6.62e-05,0.228,0.919,106.026,187006.0,882130101.0,1.0,1.0,7,26,97,4019
single,0.886,0.579,0.0,-7.231,0.209,0.236,4.23e-06,0.0586,0.427,105.028,174002.0,785743606.0,1.0,1.0,7,11,98,4256
single,0.727,0.56,9.0,-6.175,0.079,0.462,0.0,0.109,0.684,86.993,199310.0,45525565.0,1.0,1.0,7,21,96,3051
album,0.626,0.667,0.0,-11.817,0.0283,0.209,0.000257,0.0779,0.83,112.776,257631.0,338084498.0,1.0,1.0,12,26,49,2592
album,0.765,0.766,0.0,-9.374,0.0348,0.41,0.052,0.177,0.923,128.177,222760.0,69658943.0,1.0,1.0,12,29,53,2959
single,0.637,0.682,11.0,-11.625,0.0366,0.0112,0.0234,0.0473,0.714,129.983,224907.0,163984626.0,1.0,1.0,12,14,46,2919
single,0.573,0.936,0.0,-4.195,0.0321,0.294,0.0327,0.116,0.784,106.103,262000.0,3439.0,0.0,0.0,12,23,70,159
album,0.568,0.837,1.0,-6.138,0.0266,0.09,0.0587,0.0994,0.853,104.988,245867.0,63747357.0,1.0,1.0,12,17,40,2906
album,0.678,0.657,8.0,-7.3,0.028,0.00933,0.225,0.118,0.358,114.209,294040.0,90937338.0,1.0,1.0,12,24,47,2978
album,0.581,0.886,0.0,-6.505,0.0324,0.279,0.0297,0.691,0.586,106.067,290493.0,3768334.0,0.0,0.0,12,36,85,749
album,0.38,0.591,0.0,-11.966,0.0321,0.348,0.0146,0.127,0.22,113.003,372813.0,338084498.0,1.0,1.0,12,24,49,2592
single,0.565,0.867,4.0,-10.133,0.0344,0.146,0.00128,0.345,0.884,118.818,229440.0,37738946.0,1.0,1.0,12,11,47,3143
album,0.679,0.741,11.0,-7.596,0.0494,0.134,0.207,0.0985,0.363,130.033,294773.0,163984626.0,1.0,1.0,12,24,46,2919
album,0.593,0.749,5.0,-5.67,0.0475,0.0113,0.106,0.314,0.649,164.959,309053.0,24138715.0,1.0,1.0,11,16,53,2350
album,0.489,0.649,9.0,-5.11,0.0336,0.000603,0.713,0.101,0.77,158.009,219827.0,199635338.0,1.0,1.0,11,12,42,822
